,user_id,post,location
575,111,"May 2014 -- I traveled by furgon (minibus) from Tirana to Berat, where I stayed at Mangalemi Hotel (http://www.mangalemihotel.com/), well located a short walk from Berat Castle in the heart of the Mangalem area, which contains many old houses decorated with large windows that cause Berat to be known as the &#34;Town of a Thousand Windows.&#34;  From Berat, I traveled by furgon to Gjirokastër, where many of the houses have roofs covered with flat-dressed stones that have earned the city the nickname &#34;City of Stone.&#34;  My favorite meal in Gjirokastër was local frogs caught in the nearby rivers (unlike most frogs served elsewhere in Europe, which are farm-raised).  Gjirokastër and Berat were among the few Albanian cities preserved in the 1960s and 1970s from modernizing building programs, which has led to their joint inscription on the list of UNESCO World Heritage sites.  I ended my trip in Saranda, where I stayed at Hotel Porto Eda (http://www.portoeda.com/), located on an open gulf of the Ionian Sea and a short bus ride from Butrint, an ancient Greek and later Roman city inscribed on the list of UNESCO World Heritage Sites.<br><br>August 2006 -- I traveled overland from Montegegro to Shkodër and then took a furgon to Tirana, where I stayed at Villa Tafaj (http://www.villatafaj.com/), very centrally located and built in a 1930s Italianate building, and had paidhaqe (grilled lamb ribs) twice at Taverna Dajkua Paidhaqe.  From Tirana, I took a train to the coastal city of Durres to visit the amphitheatre, which is on the tentative list of UNESCO World Heritage Sites.",237
576,111,"November 2006 -- I took a taxi from Sharjah, and had lunch at Kempinski Hotel Ajman.  From the hotel, I visited Ajman Museum (the only site to visit in the emirate), and then returned by taxi to Sharjah.  Ajman is the smallest, and least interesting, of the seven emirates.",422
577,111,"November 2006 and December 2017 -- During my first trip, I took a bus from Al Ghubaiba bus station in Dubai to Al Ain, where I visited the camel souk, Al Ain Museum and Fort, and the livestock market, a short walk from the museum (the livestock market had the most diverse collection of goats I have ever seen, except perhaps for the Tallin Zoo, which holds the best collection of mountain goats and sheep in the world).  From Al Ain, I took a bus to Abu Dhabi, where I visited Qasr al-Hosn, the oldest stone building in the city of Abu Dhabi.  During my most recent trip, I visited the Louvre Abu Dhabi, the largest art museum in the Arabian peninsula, which opened in November 2017 in an extraordinary building designed by Pritzker Prize winner Jean Nouvel.",421
578,111,"November 2010 -- I visited Aarau, the capital of the canton of Aargau, where many of the buildings have roofs that extend over the street and the gables are attractively painted.",834
579,111,"Hawaii (island) -- In October 1998 I visited Hawaii Volcanoes National Park, a UNESCO World Heritage Site, where I stayed at Volcano House, which opened in 1941 (http://www.hawaiivolcanohouse.com).<br><br>Kauai -- In mid-December 2015, I made a day trip to Kauai, when I visited the island by rental car, including Waimea Canyon State Park and K&#275;'&#275; Beach at Ha'ena State Park, where I saw a Hawaiian monk seal, one of the estimated worldwide population of 1,100.  I had lunch in Lihue at Hamura's Saimin Stand, which has been serving its noodle soup since 1951.<br><br>Lanai -- I visited Lanai City in June 2017, where I stayed at Hotel Lanai, a historic landmark built in the early 1920s (https://www.hotellanai.com). Lanai City is home to an intact 1920s-era pineapple plantation town, something not found on any of the other Hawaiian Islands. My first stop was Lana'i Ohana Poke Market, where I was first in line when it opened at 10:30 am since it usually sells out around noon.<br><br>Maui -- In early December 2015, I made a day trip to Maui, when I rented a car and visited the summit area of Haleakal&#257; National Park, the easiest place to see Haleakal&#257; silversword, and Lahaina, which was the center of the global whaling industry in the 19th century.<br><br>Molokai -- I made a day trip to Molokai in June 2017, where I rented a car to visit the island.  Molokai is best known for its former leper colony, where Father Damien ministered to the persons affected with leprosy from 1873 to 1889. In December 1884, after having worked in the colony for 11 years, Father Damien contracted leprosy, from which he succumbed in 1889 at age 49. During his time on Molokai he built four churches, two of which remain and which I visited. Molokai is also known for the drive to Halawa Valley, one of the country's best coastal routes.<br><br>Oahu -- I have visited Oahu five times, most recently in June 2017 when I visited USS <i>Missouri</i>, the last battleship commissioned by the United States and best remembered as the site of the surrender of Japan that ended World War II.  I also visited Honolulu twice in December 2015, first at the beginning of the month during a two-day stopover while returning from Fiji and again in the middle of the month during a three-day stopover while traveling to the Marshall Islands.  During my middle-of-the-month trip, I visited the Bishop Museum, which has the world's largest collection of Polynesian cultural artifacts and natural history specimens (although very little of the natural history collection is on public display) (http://www.bishopmuseum.org).  I had manapuas (pork buns) for lunch at Char Hung Sut in Chinatown, which has been serving them since 1945 (http://www.charhungsutrestaurant.com), and spent time wandering around Waik&#299;k&#299;, the least interesting area of Oahu, but at least I saw a Hawaiian monk seal on Waik&#299;k&#299; Beach.  During my trip at the beginning of December 2015, I visited Honolulu's Chinatown Historic District, a remarkably well-preserved historic district where many of the buildings date from the early 1900s, and the 'Iolani Palace, the royal residence of the rulers of the Kingdom of Hawaii.  While in Chinatown, I drank and watched early Sunday morning football at Smith's Union Bar, established in 1934 and the oldest bar in Hawaii.  On December 6, the date before the date that will live in infamy, I visited the USS <i>Arizona</i> Memorial at Pearl Harbor, which marks the resting place of 1,102 of the 1,177 sailors and Marines killed on USS <i>Arizona</i>.  My second trip to Honolulu was in October 1998 when, while returning from a business trip to Brisbane, I stopped for a few days in Hawaii.  During that trip, I spent one day in Honolulu, when I stayed at the Kahala Hotel & Resort, opened in January 1964 and where guest stars on the original <i>Hawaii Five-O</i> stayed.  My first trip to Honolulu was in November 1997 when, while flying between the United States and Indonesia (at that time, Garuda Indonesia flew to Honolulu), I stayed at the Royal Hawaiian Hotel, which opened in 1927, and had dinner at the Moana Hotel, which opened in 1901.",21
580,111,"December 2010 -- I visited four UNESCO World Heritage Sites in the autonomous community of Castile and León.  I started at the Archaeological Site of Atapuerca, which contains several caves where fossils and stone tools of the earliest known Hominians in West Europe have been found.  From Atapuerca I drove to Burgos, where I visited Burgos Cathedral, a UNESCO World Heritage Site, and the Museo de la Evolución Humana, which exhibits many of the objects found at Atapuerca (http://www.museoevolucionhumana.com/).  I then visited the old city of Salamanca (and spotted the frog on the Plateresque facade of the University of Salamanca) and the old town of Avila, which is completely surrounded by medieval city walls.<br><br>April 2000 -- I made a day trip by train from Madrid to Segovia (a UNESCO World Heritage Site), and visited the Alcázar and the aqueduct bridge, one of the most significant and best-preserved Roman monuments in Spain.  I had cochinillo asado (roast suckling pig) for lunch at Mesón de Cándido (operated by the Cándido family since 1905) (http://www.mesondecandido.es/).",839
581,111,"December 2010 -- I traveled from Portugalete to Las Arenas on the Vizcaya Bridge, the world's oldest transporter bridge and a UNESCO World Heritage Site (http://whc.unesco.org/en/list/1217).<br><br>July 1998 -- I traveled to Pamplona for the running of the bulls, but drove one afternoon from Pamplona to San Sebastian to have lunch at Arzak (http://www.arzak.info/index.html), one of the world's best restaurants.",262
582,111,"I have visited Iowa twice, first in August 1989 when I visited Davenport.  In 2003, I made a business trip to Des Moines when I ate at 801 Steak and Chop House (which, according to the New York Times, is the ""place to be seen"" during the weeks preceding the Iowa caucases).",100
583,111,"September 2010 -- While flying from New York to Roatan I had a several hour layover in San Pedro Sula and visited that city's center, including the parque central, historic train station and outdoor market.<br><br>February 2006 -- From San Pedro Sula, I took the Hedman Alas bus (http://www.hedmanalas.com/index.htm) to Copan Ruinas, and visited the Maya Site of Copan, a UNESCO World Heritage Site (http://whc.unesco.org/en/list/129).",159
584,111,"August 2017 -- My first stop on my most recent trip to Hong Kong was the lifelike statue of Bruce Lee, erected in November 2005, several years after my prior visit to the city-state in January 2000. The statue shows Lee in his signature sinewed ready-to-strike pose from Fist of Fury, his second major role during an early 1970s string of four influential martial arts films.  The statue is a short walk from Chungking Mansions, where the city's largest collection of guest houses sits above a warren of restaurants and shops that cater to the South Asian, Middle Eastern and African communities. To me, what's most interesting about the building, historically notorious as a den of petty criminals, drug dealers and undocumented immigrants, is that it sits on some of the world's most valuable property, cater-corner to the Peninsula, the city's world-famous hotel, and near high-street jewelry and clothing stores. Other than backpackers searching for inexpensive lodging, most visitors avoid Chungking Mansions, but that need not be so because the food from the subcontinent is delicious and cheap.  During this trip, the Hong Kong Observatory issued a No. 10 typhoon signal, the highest level, which had only been hoisted fourteen other times since 1946 and only twice since 1984.  On the day of the typhoon, I was one of very few customers for dim sum breakfast at Luk Yu Teahouse (which has been serving dim sum since 1933), roast goose for lunch at Yung Kee (established in 1942), and dinner at La Taverna (which opened as Hong Kong's first Italian restaurant in 1969).  During this trip, I also had char sui barbecued pork at two Michelin-recognized hole-in-the-wall restaurants, Joy Hing's Roasted Meat, which has been serving roasted meats for more than a century, and Yat Lok Restaurant; won ton noodle soup at Mak's Noodle, which has been serving its famous soup since the 1920s; egg pudding for breakfast at Australia Dairy Company (established in 1970); and lunch at Spring Deer, which has been serving Peking cuisine since 1969.<br><br>I also made several trips to Hong Kong in the late 1990s, including business trips in September 1995, September 1996 and January 2000, and personal visits in November 1996 and December 1998.  On my first few trips I landed at Kai Tak Airport, which was surrounded by Kowloon's skyscrapers and where the runway extended into Victoria Harbour.  The most interesting part of the city is Central and Western District, located on the northern part of Hong Kong Island, where the Central Market, constructed in Bauhaus style in 1938, was located (this photogenic wet market was closed in March 2003), and where Man Mo Temple, established in the 1840s and the oldest on the island, is located.  During my earlier trips, I ate at several of the the city's historic Chinese restaurants, including Luk Yu Tea House; Yung Kee; Fook Lam Moon; Spring Deer Restaurant, which is known for Peking duck; Great Shanghai Restaurant, one of Hong Kong's oldest Shanghainese restaurants; and Jumbo Floating Restaurant in Aberdeen Harbour.",495
